id,set_name,img,text,gold_hate,gold_pc,gold_attack,pc,attack
97463,train,img/97463.png,when you run over antifa protestors and you hear one being dragged,['hateful'],['nationality'],['inciting_violence'],[['nationality']],[['inciting_violence']]
38051,train,img/38051.png,when you slap your  dishwasher too hard,['hateful'],['sex'],"['inciting_violence', 'dehumanizing']","[['sex'], ['sex'], ['sex']]","[['inciting_violence', 'dehumanizing'], ['inciting_violence', 'dehumanizing'], ['inciting_violence', 'dehumanizing']]"
15820,train,img/15820.png,stop racism black children and white children are the same,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
61730,train,img/61730.png,oh look my new wife arrived,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['dehumanizing'], ['dehumanizing'], []]"
76358,train,img/76358.png,"this is steve, he lives with both parents, who both work. no one in his family has a middle name in their facebook name, like javeon doingbigthings jackson. everyone in his family can swim",['hateful'],['race'],['inferiority'],"[['race'], ['race', 'sex'], ['race']]","[[], [], ['inferiority']]"
4813,train,img/04813.png,when you haven't stolen for over 2 weeks.,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['inferiority']]"
85716,train,img/85716.png,when a retarded chick stares at you in lazy eye i'm gonna stick my dick in the mashed potatoes!,['hateful'],"['disability', 'sex']",['dehumanizing'],"[['disability'], ['sex', 'disability'], ['sex', 'disability']]","[['inciting_violence', 'dehumanizing', 'inferiority'], ['dehumanizing', 'contempt'], ['dehumanizing']]"
97521,train,img/97521.png,"the latest toy has hit the shops it's a talking muslim doll nobody knows what the fuck its says, because no one has the guts to pull the string",['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
56974,train,img/56974.png,first black guy to admit he is the father,['hateful'],"['race', 'sex']",['inferiority'],"[['race', 'sex'], ['race'], ['race', 'sex']]","[['inferiority'], ['inferiority'], ['inferiority']]"
39148,train,img/39148.png,guys i think my dog has autism lmao,['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['disability']]","[['inferiority'], [], []]"
95387,train,img/95387.png,"armed with the knowledge that aids only kills the gays, ernie tells bert to take his new found gift and spread it to the masses",['hateful'],['sex'],['inciting_violence'],"[['sex'], ['sex', 'disability'], ['sex']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence']]"
98716,train,img/98716.png,when you haven't robbed for a week,['hateful'],['race'],"['dehumanizing', 'inferiority']","[['race'], ['race', 'disability'], ['race']]","[['dehumanizing'], ['dehumanizing', 'inferiority'], ['dehumanizing', 'inferiority']]"
91750,train,img/91750.png,what's black on top and white on bottom rape,['hateful'],['race'],['inciting_violence'],"[['race'], ['race', 'sex'], ['race']]","[['dehumanizing'], ['inciting_violence'], ['inciting_violence']]"
41308,train,img/41308.png,how in the hell did we go from this.. to being afraid of offending muslims?!,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['contempt'], ['dehumanizing'], ['dehumanizing']]"
2946,train,img/02946.png,is your girlfriend hot like me?,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
7385,train,img/07385.png,i said glass of juice not gas the jews,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['inciting_violence', 'mocking'], ['mocking'], ['mocking']]"
70582,train,img/70582.png,the microscopic view of a hemorrhoid,['hateful'],['race'],['dehumanizing'],"[['race'], ['race', 'sex'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
93268,train,img/93268.png,you say islam is violent? i will kill you !,['hateful'],['religion'],"['dehumanizing', 'inciting_violence']","[['race', 'religion'], ['religion'], ['religion']]","[['dehumanizing'], ['inciting_violence', 'dehumanizing'], ['inciting_violence', 'dehumanizing']]"
8146,train,img/08146.png,i am a gamer not because i don't have a life but because i hate women and minorities,['hateful'],"['sex', 'race']",['contempt'],"[['sex'], ['race', 'nationality', 'religion'], ['race', 'sex']]","[['contempt'], ['contempt'], ['contempt']]"
15478,train,img/15478.png,this one time at camp   we got so baked,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
40597,train,img/40597.png,the difference between moderate muslim and radical muslim moderate muslim follow my allah or i kill you! radical muslim follow my allah or he kill you,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['inciting_violence', 'dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
43216,train,img/43216.png,300 kg bomb vs 1000 kg bomb,['hateful'],['nationality'],['inciting_violence'],"[['nationality'], ['nationality', 'religion'], ['nationality']]","[['inciting_violence'], ['inciting_violence'], ['dehumanizing']]"
82697,train,img/82697.png,when you catch your goat with another man ya done fucked up,['hateful'],['religion'],['dehumanizing'],"[['sex'], ['race', 'religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
43610,train,img/43610.png,send me a latina who's not crazy i don't know how to make them,['hateful'],['race'],['inferiority'],"[['race'], ['race'], ['race', 'nationality']]","[['inferiority'], ['inferiority'], ['inferiority']]"
61725,train,img/61725.png,transgender female athlete biological female,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['inferiority', 'contempt'], ['dehumanizing'], ['dehumanizing']]"
39741,train,img/39741.png,antique farm equipment,['hateful'],['race'],"['dehumanizing', 'mocking']","[['race'], ['race'], ['race']]","[['dehumanizing', 'mocking'], ['dehumanizing', 'mocking'], ['dehumanizing']]"
75234,train,img/75234.png,she called me islamphobe so i gave her some sharia law!,['hateful'],['religion'],['inciting_violence'],"[['religion'], ['religion'], ['religion']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence']]"
14083,train,img/14083.png,racing for pink slips in south africa,['hateful'],"['nationality', 'race']",['dehumanizing'],"[['nationality'], ['race'], ['race', 'nationality']]","[['dehumanizing'], ['inferiority'], ['dehumanizing']]"
23054,train,img/23054.png,911 was personally difficult for me i lost 19 friends that day,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['mocking'], ['dehumanizing']]"
30961,train,img/30961.png,i see!,['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['disability']]","[['inferiority'], ['inferiority'], ['inferiority']]"
82540,train,img/82540.png,nobody: european jews after 1933: now we're the skeleton crew,['hateful'],"['religion', 'nationality']",['mocking'],"[['religion'], ['nationality', 'religion'], ['nationality', 'religion']]","[['dehumanizing'], ['mocking'], ['mocking']]"
89126,train,img/89126.png,how to talk to muslim people: wrong correct,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
56873,train,img/56873.png,"""one man's trash is another man's treasure"" is an awesome phrase... ...but it's apparently a horrible way to tell your kids they're adopted """,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[[], ['dehumanizing'], []]"
2967,train,img/02967.png,when the black kids start fighting at school,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], [], []]"
54179,train,img/54179.png,"i'm an ex-muslim because ""islam"" means ""submission"" and i won't submit my life to the delusion of a child rapist",['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
48751,train,img/48751.png,american salute british salute polish salute,['hateful'],['nationality'],['mocking'],"[['nationality'], ['nationality'], ['nationality']]","[['mocking', 'inferiority'], ['inciting_violence', 'mocking'], ['mocking']]"
14958,train,img/14958.png,i got kicked out of hogwarts for using black magic,['hateful'],['race'],['exclusion'],"[['race'], ['race'], ['race']]","[[], ['exclusion'], []]"
49385,train,img/49385.png,this is not the middle-east where america is hated and muslim terrorist are born this is michigan,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
42783,train,img/42783.png,farmersonly.com... where white trash meet other white trash,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
86205,train,img/86205.png,"so, 2 gay guys walk into a bar and pick up a tranny",['hateful'],['sex'],['slurs'],"[['sex'], ['sex'], ['sex']]","[['slurs'], ['slurs'], ['slurs']]"
46231,train,img/46231.png,when you're part of the real suicide squad,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['race', 'religion'], ['nationality', 'religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
76381,train,img/76381.png,fuck obama fuck backlivesmatter fuck islam and double fuck allah,['hateful'],"['race', 'religion']",['contempt'],"[['race', 'religion'], ['race', 'religion'], ['race', 'religion']]","[['contempt'], ['contempt'], ['contempt']]"
59436,train,img/59436.png,jewber: uber for jews,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['dehumanizing']]"
73256,train,img/73256.png,im mixed with what? gorilla and rhino,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
59473,train,img/59473.png,"when an indian man marries he scratches the dot off his wife's forehead to see if he's won a gas station, a motel, or a subway restaurant",['hateful'],['race'],['dehumanizing'],"[['nationality', 'sex'], ['race'], ['race', 'religion']]","[['dehumanizing'], ['inferiority'], ['dehumanizing']]"
89165,train,img/89165.png,what if i change my gender so i become the victim and not the rapist,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['dehumanizing'], ['dehumanizing', 'inferiority'], []]"
25013,train,img/25013.png,when the school shooter finally leaves and the hottest girl in class is laying dead on the floor it's free real estate,['hateful'],['sex'],"['inciting_violence', 'dehumanizing']","[['sex'], ['race', 'sex'], ['sex']]","[['inciting_violence', 'dehumanizing'], ['inciting_violence'], ['dehumanizing']]"
50187,train,img/50187.png,call of duty mosque edition,['hateful'],['religion'],['inciting_violence'],"[['religion'], ['race'], ['religion']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence']]"
36590,train,img/36590.png,this offends me ban them do you agree?,['hateful'],['religion'],['exclusion'],"[['race', 'religion'], ['religion', 'sex'], ['religion']]","[['contempt', 'exclusion'], [], ['exclusion']]"
28964,train,img/28964.png,"just got his euthanasia forms signed, retard can't even read so i told him he got accepted into harvard lmfao",['hateful'],['disability'],"['inciting_violence', 'inferiority']","[['religion'], ['disability'], ['disability']]","[['inciting_violence'], ['inferiority'], ['inciting_violence', 'inferiority']]"
83579,train,img/83579.png,when you can't decide to pre heat the oven or just throw the meal in right away,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
30826,train,img/30826.png,that look when you find out your husband isn't coming home from the mosque,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
86125,train,img/86125.png,when you insult a liberal intentionally,['hateful'],['race'],['slurs'],"[['race'], ['race'], ['race']]","[['dehumanizing', 'slurs'], ['slurs'], ['slurs']]"
70561,train,img/70561.png,"fuck off!! you muslim bastards, we didn't win 2 wars just to hand england over to you!!!",['hateful'],['religion'],['contempt'],"[['religion'], ['religion'], ['religion']]","[['contempt', 'exclusion'], ['contempt'], ['inferiority']]"
58361,train,img/58361.png,there are only two genders: male female,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['dehumanizing'], ['dehumanizing'], ['inferiority']]"
57093,train,img/57093.png,when she asks to move in but you already own a dishwasher,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
23681,train,img/23681.png,this flag represents white genocide,['hateful'],['race'],['dehumanizing'],"[['nationality'], ['race'], ['race']]","[['dehumanizing'], ['inferiority'], ['inciting_violence']]"
25493,train,img/25493.png,when your moms plastic and you're a spastic tragedy!!,['hateful'],['disability'],['inferiority'],"[['disability'], ['disability']]","[['inferiority'], []]"
81536,train,img/81536.png,when you look in your neighbor's yard and see an illegal immigrant mowing their lawn,['hateful'],['nationality'],['inciting_violence'],"[['nationality'], ['nationality'], ['nationality']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence']]"
